"InvoiceId","CustomerId","SellerId","ExpeditionId","InvoiceDate","InvoiceStatus"
"C511518","13503",2,5,"2010-06-08 16:25:00","Returned"
"C511519","17962",2,3,"2010-06-08 16:31:00","Returned"
"C511521","14308",3,1,"2010-06-08 16:45:00","Returned"
"C511524","14308",2,4,"2010-06-08 16:52:00","Returned"
"C511526","18214",2,1,"2010-06-08 17:20:00","Returned"
"C511560","18231",3,1,"2010-06-09 10:39:00","Returned"
"C511609","13983",1,3,"2010-06-09 11:19:00","Returned"
"C511617","15527",2,2,"2010-06-09 12:12:00","Returned"
"C511622","17888",2,3,"2010-06-09 12:40:00","Returned"
"C511629","16401",1,2,"2010-06-09 12:42:00","Returned"
"C511642","Guest",2,3,"2010-06-09 13:27:00","Returned"
"C511644","14194",3,5,"2010-06-09 13:39:00","Returned"
"C511645","13503",1,2,"2010-06-09 13:42:00","Returned"
"C511646","15260",3,4,"2010-06-09 13:43:00","Returned"
"C511647","13650",3,2,"2010-06-09 13:45:00","Returned"
"C511648","13650",1,4,"2010-06-09 13:54:00","Returned"
"C511649","14543",3,4,"2010-06-09 13:55:00","Returned"
"C511653","16258",3,2,"2010-06-09 14:03:00","Returned"
"C511671","14099",2,2,"2010-06-09 14:42:00","Returned"
"C511673","16604",1,5,"2010-06-09 14:50:00","Returned"
"C511674","17411",1,4,"2010-06-09 14:52:00","Returned"
"C511676","17091",2,2,"2010-06-09 14:58:00","Returned"
"C511686","15696",2,5,"2010-06-09 15:52:00","Returned"
"C511688","13020",3,2,"2010-06-09 15:54:00","Returned"
"C511707","16232",3,4,"2010-06-10 10:09:00","Returned"
"C511739","12682",2,5,"2010-06-10 10:40:00","Returned"
"C511764","14329",1,2,"2010-06-10 11:59:00","Returned"
"C511773","17032",1,2,"2010-06-10 12:15:00","Returned"
"C511776","16713",2,3,"2010-06-10 12:30:00","Returned"
"C511784","17597",2,5,"2010-06-10 13:37:00","Returned"
"C511788","18168",2,4,"2010-06-10 13:50:00","Returned"
"C511793","16943",1,2,"2010-06-10 14:12:00","Returned"
"C511795","13659",1,1,"2010-06-10 14:23:00","Returned"
"C511800","13408",1,4,"2010-06-10 14:57:00","Returned"
"C511804","14113",2,1,"2010-06-10 15:27:00","Returned"
"C511806","15311",3,5,"2010-06-10 15:29:00","Returned"
"C511807","17850",2,1,"2010-06-10 15:29:00","Returned"
"C511809","17499",2,4,"2010-06-10 15:32:00","Returned"
"C511811","13901",1,5,"2010-06-10 15:33:00","Returned"
"C511812","16839",1,1,"2010-06-10 15:41:00","Returned"
"C511813","17706",2,3,"2010-06-10 15:51:00","Returned"
"C511814","13694",1,4,"2010-06-10 15:54:00","Returned"
"C511815","16104",2,1,"2010-06-10 16:03:00","Returned"
"C511819","14168",1,4,"2010-06-10 16:16:00","Returned"
"C511820","15260",1,3,"2010-06-10 16:18:00","Returned"
"C511821","13338",1,3,"2010-06-10 16:21:00","Returned"
"C511822","15633",1,4,"2010-06-10 16:25:00","Returned"
"C511823","12525",2,1,"2010-06-10 16:30:00","Returned"
"C511824","13767",1,4,"2010-06-10 16:32:00","Returned"
"C511827","15670",2,3,"2010-06-10 16:43:00","Returned"
"C511829","18226",2,1,"2010-06-10 16:45:00","Returned"
"C511831","16652",3,3,"2010-06-10 17:04:00","Returned"
"C511833","16210",1,5,"2010-06-10 17:05:00","Returned"
"C511834","13313",1,4,"2010-06-10 17:10:00","Returned"
"C511835","14316",1,5,"2010-06-10 17:10:00","Returned"
"C511837","14156",2,1,"2010-06-10 17:12:00","Returned"
"C511838","15696",3,2,"2010-06-10 17:27:00","Returned"
"C511842","13699",3,4,"2010-06-10 17:43:00","Returned"
"C511857","13995",2,1,"2010-06-11 09:32:00","Returned"
"C511953","Guest",2,3,"2010-06-11 12:55:00","Returned"
"C511965","14727",3,3,"2010-06-11 13:34:00","Returned"
"C511966","14180",1,1,"2010-06-11 13:35:00","Returned"
"C511996","17546",2,3,"2010-06-11 15:31:00","Returned"
"C511999","14255",2,2,"2010-06-11 15:44:00","Returned"
"C512000","14255",3,4,"2010-06-11 15:47:00","Returned"
"C512003","14255",3,4,"2010-06-11 15:57:00","Returned"
"C512006","Guest",1,3,"2010-06-11 15:59:00","Returned"
"C512043","13231",2,5,"2010-06-11 16:53:00","Returned"
"C512052","13736",1,5,"2010-06-13 10:27:00","Returned"
"C512054","14451",2,5,"2010-06-13 10:34:00","Returned"
"C512061","16768",2,3,"2010-06-13 11:10:00","Returned"
"C512085","17920",2,3,"2010-06-13 12:33:00","Returned"
"C512094","17969",2,4,"2010-06-13 13:14:00","Returned"
"C512099","17231",1,1,"2010-06-13 13:31:00","Returned"
"C512100","17841",1,5,"2010-06-13 13:35:00","Returned"
"C512105","12747",2,4,"2010-06-13 13:51:00","Returned"
"C512129","14902",1,4,"2010-06-14 10:20:00","Returned"
"C512252","18020",2,2,"2010-06-14 12:47:00","Returned"
"C512263","12982",2,2,"2010-06-14 13:18:00","Returned"
"C512264","17746",2,4,"2010-06-14 13:20:00","Returned"
"C512265","17677",3,4,"2010-06-14 13:22:00","Returned"
"C512266","17675",2,1,"2010-06-14 13:23:00","Returned"
"C512267","13112",1,5,"2010-06-14 13:25:00","Returned"
"C512272","15031",1,5,"2010-06-14 13:32:00","Returned"
"C512274","14615",1,1,"2010-06-14 13:35:00","Returned"
"C512275","14128",1,2,"2010-06-14 13:35:00","Returned"
"C512278","17612",3,5,"2010-06-14 13:51:00","Returned"
"C512293","13069",1,3,"2010-06-14 15:02:00","Returned"
"C512299","13319",1,5,"2010-06-14 15:28:00","Returned"
"C512300","14105",1,2,"2010-06-14 15:30:00","Returned"
"C512311","16359",1,4,"2010-06-14 17:08:00","Returned"
"C512313","16499",1,2,"2010-06-15 09:06:00","Returned"
"C512314","17691",2,3,"2010-06-15 09:07:00","Returned"
"C512315","17146",2,5,"2010-06-15 09:09:00","Returned"
"C512317","16133",1,5,"2010-06-15 09:12:00","Returned"
"C512322","12843",3,1,"2010-06-15 09:33:00","Returned"
"C512323","14911",1,3,"2010-06-15 09:39:00","Returned"
"C512324","15980",3,3,"2010-06-15 09:43:00","Returned"
"C512325","15812",3,4,"2010-06-15 09:48:00","Returned"
"C512326","16001",3,1,"2010-06-15 09:51:00","Returned"
"C512328","12835",2,5,"2010-06-15 10:40:00","Returned"
"C512333","15039",1,1,"2010-06-15 11:44:00","Returned"
"C512404","18009",1,2,"2010-06-15 12:55:00","Returned"
"C512413","15816",2,1,"2010-06-15 13:35:00","Returned"
"C512424","16622",2,1,"2010-06-15 14:41:00","Returned"
"C512427","Guest",2,3,"2010-06-15 15:02:00","Returned"
"C512428","Guest",3,2,"2010-06-15 15:03:00","Returned"
"C512429","Guest",1,3,"2010-06-15 15:05:00","Returned"
"C512431","Guest",3,3,"2010-06-15 15:22:00","Returned"
"C512463","16101",3,5,"2010-06-16 10:31:00","Returned"
"C512465","16625",2,4,"2010-06-16 10:45:00","Returned"
"C512515","16550",3,4,"2010-06-16 11:19:00","Returned"
"C512524","16037",1,1,"2010-06-16 11:51:00","Returned"
"C512526","14210",3,4,"2010-06-16 11:52:00","Returned"
"C512529","15207",1,3,"2010-06-16 11:55:00","Returned"
"C512530","13078",3,2,"2010-06-16 11:58:00","Returned"
"C512531","13745",1,5,"2010-06-16 12:00:00","Returned"
"C512543","15005",3,1,"2010-06-16 13:17:00","Returned"
"C512592","16347",1,4,"2010-06-16 16:34:00","Returned"
"C512600","17677",1,4,"2010-06-16 17:00:00","Returned"
"C512603","14978",1,5,"2010-06-17 09:25:00","Returned"
"C512650","Guest",1,1,"2010-06-17 11:10:00","Returned"
"C512660","13446",2,5,"2010-06-17 11:30:00","Returned"
"C512668","16158",1,3,"2010-06-17 11:33:00","Returned"
"C512707","Guest",3,3,"2010-06-17 12:14:00","Returned"
"C512747","13335",2,3,"2010-06-17 14:54:00","Returned"
"C512752","18023",3,4,"2010-06-17 15:23:00","Returned"
"C512756","13077",1,3,"2010-06-17 15:36:00","Returned"
"C512757","13077",1,3,"2010-06-17 15:46:00","Returned"
"C512758","16981",2,1,"2010-06-17 15:49:00","Returned"
"C512763","Guest",3,5,"2010-06-17 16:10:00","Returned"
"C512768","14290",3,5,"2010-06-17 16:35:00","Returned"
"C512769","14849",3,1,"2010-06-17 16:52:00","Returned"
"C512770","17399",2,1,"2010-06-17 16:52:00","Returned"
"C512773","13983",1,1,"2010-06-17 17:01:00","Returned"
"C512774","16037",1,4,"2010-06-17 17:10:00","Returned"
"C512775","18258",2,1,"2010-06-17 17:24:00","Returned"
"C512777","15432",1,5,"2010-06-17 17:41:00","Returned"
"C512778","15023",1,4,"2010-06-17 17:45:00","Returned"
"C512785","14505",1,3,"2010-06-18 08:24:00","Returned"
"C512790","13297",2,1,"2010-06-18 09:35:00","Returned"
"C512792","15141",3,5,"2010-06-18 09:36:00","Returned"
"C512793","17017",1,1,"2010-06-18 09:39:00","Returned"
"C512794","15447",3,4,"2010-06-18 10:17:00","Returned"
"C512796","16797",3,3,"2010-06-18 10:25:00","Returned"
"C512805","Guest",2,1,"2010-06-18 11:18:00","Returned"
"C512845","13338",3,1,"2010-06-18 11:40:00","Returned"
"C512898","14967",3,4,"2010-06-18 12:53:00","Returned"
"C512913","16838",1,5,"2010-06-18 15:06:00","Returned"
"C512928","16710",2,5,"2010-06-20 11:02:00","Returned"
"C513100","13421",2,5,"2010-06-21 15:21:00","Returned"
"C513185","14646",2,2,"2010-06-22 13:27:00","Returned"
"C513193","16894",1,3,"2010-06-22 14:28:00","Returned"
"C513198","16191",3,4,"2010-06-22 16:11:00","Returned"
"C513317","17092",3,4,"2010-06-23 16:14:00","Returned"
"C513346","16518",2,2,"2010-06-24 10:58:00","Returned"
"C513404","14911",3,3,"2010-06-24 11:54:00","Returned"
"C513406","15358",1,1,"2010-06-24 11:56:00","Returned"
"C513407","15381",2,3,"2010-06-24 12:01:00","Returned"
"C513408","13093",1,4,"2010-06-24 12:09:00","Returned"
"C513411","16191",1,2,"2010-06-24 12:12:00","Returned"
"C513412","16094",1,2,"2010-06-24 12:13:00","Returned"
"C513414","13338",3,3,"2010-06-24 12:15:00","Returned"
"C513418","17696",1,4,"2010-06-24 12:36:00","Returned"
"C513421","17696",1,2,"2010-06-24 12:39:00","Returned"
"C513423","14527",3,5,"2010-06-24 12:51:00","Returned"
"C513424","Guest",3,1,"2010-06-24 12:53:00","Returned"
"C513427","Guest",3,3,"2010-06-24 13:01:00","Returned"
"C513429","16623",1,5,"2010-06-24 13:33:00","Returned"
"C513430","16500",2,3,"2010-06-24 13:40:00","Returned"
"C513433","15858",3,2,"2010-06-24 13:53:00","Returned"
"C513453","12412",3,5,"2010-06-24 15:19:00","Returned"
"C513459","15323",1,4,"2010-06-24 15:49:00","Returned"
"C513462","15827",3,2,"2010-06-24 16:05:00","Returned"
"C513463","15719",2,5,"2010-06-24 16:07:00","Returned"
"C513464","15785",1,5,"2010-06-24 16:13:00","Returned"
"C513465","16225",3,4,"2010-06-24 16:14:00","Returned"
"C513466","14198",2,2,"2010-06-24 16:18:00","Returned"
"C513467","14315",1,3,"2010-06-24 16:21:00","Returned"
"C513477","14459",2,2,"2010-06-24 16:56:00","Returned"
"C513478","15513",3,4,"2010-06-24 17:03:00","Returned"
"C513479","12982",1,1,"2010-06-24 17:04:00","Returned"
"C513480","17071",2,2,"2010-06-24 17:06:00","Returned"
"C513481","13552",1,4,"2010-06-24 17:30:00","Returned"
"C513482","16684",3,4,"2010-06-24 17:32:00","Returned"
"C513483","13468",3,5,"2010-06-24 17:36:00","Returned"
"C513484","12949",1,4,"2010-06-24 17:45:00","Returned"
"C513485","14895",2,2,"2010-06-24 17:48:00","Returned"
"C513486","18286",1,1,"2010-06-24 17:51:00","Returned"
"C513488","14857",1,3,"2010-06-24 18:31:00","Returned"
"C513489","15513",1,1,"2010-06-24 18:33:00","Returned"
"C513504","13488",2,2,"2010-06-25 10:39:00","Returned"
"C513550","13564",2,3,"2010-06-25 12:25:00","Returned"
"C513587","14970",2,3,"2010-06-27 10:41:00","Returned"
"C513588","15580",1,2,"2010-06-27 10:43:00","Returned"
"C513590","14970",1,4,"2010-06-27 10:49:00","Returned"
"C513595","15998",1,5,"2010-06-27 11:11:00","Returned"
"C513603","17618",3,2,"2010-06-27 11:33:00","Returned"
"C513610","14606",1,1,"2010-06-27 12:09:00","Returned"
"C513645","14505",2,3,"2010-06-27 15:51:00","Returned"
"C513654","12621",2,5,"2010-06-28 10:00:00","Returned"
"C513668","17389",2,1,"2010-06-28 11:28:00","Returned"
"C513745","13089",1,5,"2010-06-28 12:24:00","Returned"
"C513746","12417",2,5,"2010-06-28 12:27:00","Returned"
"C513748","14646",2,5,"2010-06-28 12:31:00","Returned"
"C513749","12472",1,3,"2010-06-28 12:37:00","Returned"
"C513765","16683",2,3,"2010-06-28 13:20:00","Returned"
"C513771","16754",1,5,"2010-06-28 13:49:00","Returned"
"C513780","16754",1,1,"2010-06-28 14:15:00","Returned"
"C513866","16155",3,5,"2010-06-29 11:36:00","Returned"
"C513935","14040",3,5,"2010-06-29 12:38:00","Returned"
"C513944","16858",3,3,"2010-06-29 13:14:00","Returned"
"C513947","17191",1,2,"2010-06-29 13:45:00","Returned"
"C513954","13963",2,5,"2010-06-29 14:32:00","Returned"
"C513955","15544",2,3,"2010-06-29 14:45:00","Returned"
"C513957","15005",1,2,"2010-06-29 14:51:00","Returned"
"C513966","12380",1,4,"2010-06-29 15:32:00","Returned"
"C513976","15248",1,2,"2010-06-30 08:14:00","Returned"
"C513977","17961",2,1,"2010-06-30 08:16:00","Returned"
"C513978","13999",1,1,"2010-06-30 08:17:00","Returned"
"C513979","13097",3,3,"2010-06-30 08:18:00","Returned"
"C513980","12746",3,1,"2010-06-30 08:19:00","Returned"
"C513981","16467",2,2,"2010-06-30 08:19:00","Returned"
"C513982","13050",3,1,"2010-06-30 08:20:00","Returned"
"C513983","15432",2,3,"2010-06-30 08:23:00","Returned"
"C513985","18172",2,1,"2010-06-30 08:26:00","Returned"
"C513986","14623",1,3,"2010-06-30 08:29:00","Returned"
"C513988","14840",3,2,"2010-06-30 08:31:00","Returned"
"C513989","16153",1,4,"2010-06-30 08:33:00","Returned"
"C513994","16754",3,1,"2010-06-30 08:48:00","Returned"
"C513997","14329",3,2,"2010-06-30 09:12:00","Returned"
"C513999","14211",2,4,"2010-06-30 09:17:00","Returned"
"C514000","17696",3,2,"2010-06-30 09:18:00","Returned"
"C514001","16401",2,5,"2010-06-30 09:19:00","Returned"
"C514003","16860",2,2,"2010-06-30 09:26:00","Returned"
"C514006","15255",1,4,"2010-06-30 09:40:00","Returned"
"C514007","13611",1,4,"2010-06-30 09:41:00","Returned"
"C514010","14738",2,4,"2010-06-30 10:04:00","Returned"
"C514011","14911",1,2,"2010-06-30 10:18:00","Returned"
"C514012","17115",1,2,"2010-06-30 10:19:00","Returned"
"C514014","15039",1,5,"2010-06-30 10:21:00","Returned"
"C514020","16104",2,2,"2010-06-30 10:34:00","Returned"
"C514024","12346",3,1,"2010-06-30 11:22:00","Returned"
"C514025","14732",1,1,"2010-06-30 11:25:00","Returned"
"C514031","14156",3,5,"2010-06-30 11:37:00","Returned"
"C514052","13097",3,3,"2010-06-30 11:44:00","Returned"
"C514060","14555",2,1,"2010-06-30 11:54:00","Returned"
"C514072","12708",3,2,"2010-06-30 11:59:00","Returned"
"C514093","14606",1,4,"2010-06-30 12:09:00","Returned"
"C514094","14648",1,2,"2010-06-30 12:14:00","Returned"
"C514095","12770",3,4,"2010-06-30 12:17:00","Returned"
"C514135","18061",3,4,"2010-06-30 13:41:00","Returned"
"C514139","17611",1,3,"2010-06-30 13:47:00","Returned"
"C514142","14492",2,5,"2010-06-30 13:51:00","Returned"
"C514143","13015",1,2,"2010-06-30 13:53:00","Returned"
"C514144","17512",1,3,"2010-06-30 13:54:00","Returned"
"C514145","13920",2,4,"2010-06-30 13:57:00","Returned"
"C514146","15639",1,5,"2010-06-30 14:00:00","Returned"
"C514147","17692",1,3,"2010-06-30 14:05:00","Returned"
"C514148","15750",2,4,"2010-06-30 14:07:00","Returned"
"C514149","14256",3,5,"2010-06-30 14:09:00","Returned"
"C514150","13295",3,1,"2010-06-30 14:10:00","Returned"
"C514151","17588",1,3,"2010-06-30 14:11:00","Returned"
"C514153","17342",1,3,"2010-06-30 14:12:00","Returned"
"C514154","13750",2,3,"2010-06-30 14:14:00","Returned"
"C514156","14911",3,4,"2010-06-30 14:18:00","Returned"
"C514159","12874",3,3,"2010-06-30 14:36:00","Returned"
"C514162","16283",2,1,"2010-06-30 15:32:00","Returned"
"C514202","13662",1,2,"2010-06-30 16:09:00","Returned"
"C514213","14835",3,1,"2010-06-30 17:30:00","Returned"
"C514214","17096",1,4,"2010-06-30 17:32:00","Returned"
"C514215","13778",3,1,"2010-06-30 17:34:00","Returned"
"C514216","17593",2,3,"2010-06-30 17:38:00","Returned"
"C514223","12431",1,5,"2010-07-01 10:11:00","Returned"
"C514229","15581",2,2,"2010-07-01 10:33:00","Returned"
"C514273","14451",1,4,"2010-07-01 11:16:00","Returned"
"C514303","14527",3,4,"2010-07-01 12:45:00","Returned"
"C514309","13503",2,2,"2010-07-01 13:13:00","Returned"
"C514315","14755",2,1,"2010-07-01 13:36:00","Returned"
"C514326","13503",2,2,"2010-07-01 14:21:00","Returned"
"C514327","13503",2,5,"2010-07-01 14:22:00","Returned"
"C514340","14527",1,2,"2010-07-01 15:01:00","Returned"
"C514341","17578",2,2,"2010-07-01 15:06:00","Returned"
"C514361","13969",2,5,"2010-07-01 17:51:00","Returned"
"C514368","15015",3,1,"2010-07-01 19:19:00","Returned"
"C514381","13425",3,1,"2010-07-02 11:07:00","Returned"
"C514382","12779",1,5,"2010-07-02 11:12:00","Returned"
"C514384","16923",3,4,"2010-07-02 11:34:00","Returned"
"C514385","18053",3,1,"2010-07-02 11:37:00","Returned"
"C514390","17841",2,1,"2010-07-02 11:57:00","Returned"
"C514392","16571",1,2,"2010-07-02 11:59:00","Returned"
"C514417","17578",1,4,"2010-07-02 12:26:00","Returned"
"C514482","12422",3,2,"2010-07-02 14:38:00","Returned"
"C514485","12422",3,3,"2010-07-02 14:41:00","Returned"
"C514489","12409",2,5,"2010-07-02 15:09:00","Returned"
"C514501","13782",2,5,"2010-07-04 11:05:00","Returned"
"C514522","12529",3,3,"2010-07-05 09:35:00","Returned"
"C514526","15430",1,3,"2010-07-05 09:55:00","Returned"
"C514528","12708",3,3,"2010-07-05 09:58:00","Returned"
"C514535","13861",3,1,"2010-07-05 10:36:00","Returned"
"C514536","13152",2,4,"2010-07-05 10:37:00","Returned"
"C514538","16835",3,5,"2010-07-05 10:39:00","Returned"
"C514539","18217",1,2,"2010-07-05 10:41:00","Returned"
"C514541","14217",2,4,"2010-07-05 10:45:00","Returned"
"C514543","17380",2,1,"2010-07-05 10:48:00","Returned"
"C514546","15628",3,2,"2010-07-05 10:54:00","Returned"
"C514547","16161",2,5,"2010-07-05 10:54:00","Returned"
"C514548","13299",2,1,"2010-07-05 10:56:00","Returned"
"C514549","16684",2,4,"2010-07-05 10:58:00","Returned"
"C514550","15754",1,1,"2010-07-05 11:06:00","Returned"
"C514557","17667",3,4,"2010-07-05 11:36:00","Returned"
"C514560","14194",3,2,"2010-07-05 11:39:00","Returned"
"C514561","14426",2,4,"2010-07-05 11:46:00","Returned"
"C514562","16961",3,5,"2010-07-05 11:47:00","Returned"
"C514602","12755",2,1,"2010-07-05 12:19:00","Returned"
"C514603","Guest",1,3,"2010-07-05 12:22:00","Returned"
"C514611","12583",2,3,"2010-07-05 12:25:00","Returned"
"C514683","17115",2,5,"2010-07-05 13:57:00","Returned"
"C514684","17287",3,2,"2010-07-05 14:08:00","Returned"
"C514689","17307",3,2,"2010-07-05 14:39:00","Returned"
"C514804","13813",2,5,"2010-07-06 10:56:00","Returned"
"C514832","17867",1,4,"2010-07-06 14:00:00","Returned"
"C514833","14295",2,3,"2010-07-06 14:03:00","Returned"
"C514846","13027",2,1,"2010-07-06 16:07:00","Returned"
"C514848","12709",2,3,"2010-07-06 16:10:00","Returned"
"C514868","14748",2,5,"2010-07-07 09:54:00","Returned"
"C514873","14154",1,2,"2010-07-07 10:26:00","Returned"
"C514937","15044",1,5,"2010-07-07 11:24:00","Returned"
"C514939","14621",2,5,"2010-07-07 11:31:00","Returned"
"C514968","16554",2,4,"2010-07-07 12:25:00","Returned"
"C514977","17841",3,3,"2010-07-07 13:22:00","Returned"
"C514980","14530",1,5,"2010-07-07 13:39:00","Returned"
"C515011","Guest",1,4,"2010-07-07 16:10:00","Returned"
"C515014","15581",3,2,"2010-07-07 16:32:00","Returned"
"C515080","13877",1,3,"2010-07-08 10:59:00","Returned"
"C515092","14299",2,4,"2010-07-08 11:31:00","Returned"
"C515095","16570",2,3,"2010-07-08 11:42:00","Returned"
"C515101","14527",1,1,"2010-07-08 12:01:00","Returned"
"C515103","13668",1,2,"2010-07-08 12:13:00","Returned"
"C515105","18172",1,4,"2010-07-08 12:18:00","Returned"
"C515106","14527",3,5,"2010-07-08 12:18:00","Returned"
"C515120","14655",1,5,"2010-07-08 13:45:00","Returned"
"C515125","12592",1,1,"2010-07-08 14:14:00","Returned"
"C515133","12592",1,2,"2010-07-08 14:20:00","Returned"
"C515139","12592",1,4,"2010-07-08 14:21:00","Returned"
"C515151","14154",1,3,"2010-07-08 14:56:00","Returned"
"C515153","12693",2,1,"2010-07-08 15:02:00","Returned"
"C515155","13564",3,4,"2010-07-08 15:14:00","Returned"
"C515186","13802",3,3,"2010-07-09 09:29:00","Returned"
"C515250","17990",2,2,"2010-07-09 11:36:00","Returned"
"C515256","17531",3,1,"2010-07-09 11:52:00","Returned"
"C515258","13337",1,1,"2010-07-09 11:53:00","Returned"
"C515262","12935",2,2,"2010-07-09 12:31:00","Returned"
"C515263","13192",1,3,"2010-07-09 12:32:00","Returned"
"C515264","13113",1,1,"2010-07-09 12:37:00","Returned"
"C515283","12576",1,5,"2010-07-09 14:01:00","Returned"
"C515299","13734",3,3,"2010-07-09 15:26:00","Returned"
"C515302","17865",1,2,"2010-07-09 15:46:00","Returned"
"C515306","13408",2,2,"2010-07-09 16:05:00","Returned"
"C515307","13612",3,3,"2010-07-09 16:18:00","Returned"
"C515309","13093",3,4,"2010-07-09 16:39:00","Returned"
"C515325","15555",1,2,"2010-07-11 12:37:00","Returned"
"C515408","17841",1,2,"2010-07-12 12:23:00","Returned"
"C515410","18135",1,3,"2010-07-12 12:42:00","Returned"
"C515422","16883",1,4,"2010-07-12 13:21:00","Returned"
"C515429","15076",2,2,"2010-07-12 14:17:00","Returned"
"C515430","14295",1,2,"2010-07-12 14:18:00","Returned"
"C515467","15650",2,5,"2010-07-12 16:02:00","Returned"
"C515468","14882",3,3,"2010-07-12 16:07:00","Returned"
"C515483","13874",3,3,"2010-07-13 10:24:00","Returned"
"C515505","15039",3,3,"2010-07-13 11:03:00","Returned"
"C515570","17931",2,1,"2010-07-13 12:34:00","Returned"
"C515596","15544",3,4,"2010-07-13 14:01:00","Returned"
"C515613","17145",1,1,"2010-07-13 16:23:00","Returned"
"C515618","17949",3,4,"2010-07-13 17:19:00","Returned"
"C515620","16320",2,2,"2010-07-14 09:35:00","Returned"
"C515623","12431",1,4,"2010-07-14 10:00:00","Returned"
"C515630","14045",2,4,"2010-07-14 10:24:00","Returned"
"C515675","15527",1,1,"2010-07-14 11:14:00","Returned"
"C515676","15885",1,3,"2010-07-14 11:19:00","Returned"
"C515683","18226",2,1,"2010-07-14 11:52:00","Returned"
"C515686","13901",3,4,"2010-07-14 12:02:00","Returned"
"C515689","17531",1,3,"2010-07-14 12:06:00","Returned"
"C515691","14634",1,4,"2010-07-14 12:09:00","Returned"
"C515692","14156",3,5,"2010-07-14 12:10:00","Returned"
"C515693","17342",3,2,"2010-07-14 12:11:00","Returned"
"C515694","16739",1,4,"2010-07-14 12:12:00","Returned"
"C515695","18197",2,1,"2010-07-14 12:13:00","Returned"
"C515696","14112",1,3,"2010-07-14 12:17:00","Returned"
"C515698","13021",1,2,"2010-07-14 12:20:00","Returned"
"C515699","15076",3,1,"2010-07-14 12:22:00","Returned"
"C515700","16576",2,5,"2010-07-14 12:24:00","Returned"
"C515701","18217",2,3,"2010-07-14 12:25:00","Returned"
"C515767","15311",1,4,"2010-07-14 14:25:00","Returned"
"C515772","16161",3,2,"2010-07-14 14:46:00","Returned"
"C515777","14679",3,5,"2010-07-14 15:14:00","Returned"
"C515778","18260",1,1,"2010-07-14 15:23:00","Returned"
"C515779","14952",3,4,"2010-07-14 15:24:00","Returned"
"C515784","13872",1,4,"2010-07-14 15:39:00","Returned"
"C515785","14020",1,2,"2010-07-14 15:40:00","Returned"
"C515786","13814",3,3,"2010-07-14 15:41:00","Returned"
"C515787","14621",2,3,"2010-07-14 15:46:00","Returned"
"C515788","14543",3,2,"2010-07-14 15:50:00","Returned"
"C515789","17644",1,2,"2010-07-14 15:52:00","Returned"
"C515790","16180",1,1,"2010-07-14 15:53:00","Returned"
"C515791","15077",2,4,"2010-07-14 15:55:00","Returned"
"C515793","15941",2,1,"2010-07-14 16:01:00","Returned"
"C515794","13552",3,3,"2010-07-14 16:03:00","Returned"
"C515796","16168",1,1,"2010-07-14 16:11:00","Returned"
"C515797","16894",2,5,"2010-07-14 16:12:00","Returned"
"C515798","13078",1,1,"2010-07-14 16:15:00","Returned"
"C515799","15489",2,2,"2010-07-14 16:18:00","Returned"
"C515800","13468",3,2,"2010-07-14 16:19:00","Returned"
"C515802","14849",1,4,"2010-07-14 16:22:00","Returned"
"C515803","13484",2,4,"2010-07-14 16:28:00","Returned"
"C515805","12468",2,3,"2010-07-14 16:46:00","Returned"
"C515806","16177",3,2,"2010-07-14 16:47:00","Returned"
"C515807","13093",3,4,"2010-07-14 16:49:00","Returned"
"C515808","13304",1,5,"2010-07-14 16:57:00","Returned"
"C515839","14606",1,2,"2010-07-15 11:19:00","Returned"
"C515882","12891",1,1,"2010-07-15 11:59:00","Returned"
"C515886","18102",2,2,"2010-07-15 12:04:00","Returned"
"C515918","Guest",1,4,"2010-07-15 13:33:00","Returned"
"C515919","Guest",2,1,"2010-07-15 13:35:00","Returned"
"C515920","Guest",2,3,"2010-07-15 13:41:00","Returned"
"C515921","15542",1,3,"2010-07-15 13:42:00","Returned"
"C515942","17757",1,1,"2010-07-15 15:17:00","Returned"
"C515950","16161",1,3,"2010-07-15 18:00:00","Returned"
"C515959","17531",1,3,"2010-07-16 07:15:00","Returned"
"C515960","13267",3,3,"2010-07-16 07:17:00","Returned"
"C515962","17412",1,1,"2010-07-16 07:21:00","Returned"
"C515963","13488",1,5,"2010-07-16 07:27:00","Returned"
"C515964","13047",2,4,"2010-07-16 07:29:00","Returned"
"C515965","16576",1,1,"2010-07-16 07:46:00","Returned"
"C515966","13059",2,1,"2010-07-16 07:47:00","Returned"
"C515967","13735",2,2,"2010-07-16 07:48:00","Returned"
"C515968","14640",1,3,"2010-07-16 07:49:00","Returned"
"C515970","14621",1,5,"2010-07-16 07:51:00","Returned"
"C515972","14156",1,4,"2010-07-16 07:54:00","Returned"
"C515973","14911",3,2,"2010-07-16 07:57:00","Returned"
"C515974","13317",2,1,"2010-07-16 08:00:00","Returned"
"C515975","17531",3,3,"2010-07-16 08:01:00","Returned"
"C515976","14175",3,2,"2010-07-16 08:05:00","Returned"
"C515977","15125",2,5,"2010-07-16 08:06:00","Returned"
"C515978","12749",1,5,"2010-07-16 08:09:00","Returned"
"C515979","17581",2,1,"2010-07-16 08:10:00","Returned"
"C515980","12749",1,2,"2010-07-16 08:12:00","Returned"
"C515981","13050",3,4,"2010-07-16 08:13:00","Returned"
"C515982","14389",1,5,"2010-07-16 08:14:00","Returned"
